Subject,Channel,Method,SNR-Diff,PSNR-Diff,RMSE,Corr,MI,BPPE_Delta,MSC_Delta,BPPE_Theta,MSC_Theta,BPPE_Alpha,MSC_Alpha,BPPE_Beta,MSC_Beta,BPPE_Gamma,MSC_Gamma,EvalMode,N_Trials
sub-8,P7,ASR_offline_13,0.8518393257006042,-0.34006353972114023,2.2487704380482672e-05,0.7149797318502802,0.9433941086615014,0.1495164336523876,0.6257822562325305,0.04838954267173603,0.7292527137254629,0.058139756772319195,0.8461331210878611,0.03980123511027721,0.8172167497814972,0.01912339529815522,0.6909952442992,real-erp,160.0
sub-8,P8,ASR_offline_13,0.894752019728934,-0.4774712845352504,2.2801332922137572e-05,0.7144347371774163,0.9712727292653862,0.1423451677064743,0.6207199507023167,0.0440620309013863,0.7243945152318243,0.057908999761696625,0.8529542194678362,0.03960194437126132,0.8165598377704935,0.022984283450013517,0.6970721948494756,real-erp,160.0
sub-8,P9,ASR_offline_13,0.12254196606971136,0.47298273461451096,2.3602060507073593e-05,0.7356472712722286,0.964472713318267,0.14096859997524183,0.653659606257671,0.047574311415908246,0.7521946896349595,0.0480185902350063,0.8478205325463783,0.037100372401805706,0.8235799462337198,0.01516590276066876,0.7202451731554371,real-erp,160.0
sub-8,PO3,ASR_offline_13,0.7708181347119549,-0.3921501309405343,2.161377989659241e-05,0.7468019406739697,1.3444706328099294,0.1481651240904825,0.6240115165729423,0.044159929766944446,0.7002925379011334,0.06953339235969777,0.8674177153920961,0.03575945715095107,0.8513023094518066,0.008196782989870009,0.746168317201342,real-erp,160.0
sub-8,PO4,ASR_offline_13,0.7448004297011124,-0.13294507771752462,2.1492030988176187e-05,0.7736996105209887,1.4160194488386664,0.1396037800015792,0.6495375515878327,0.04095829337133486,0.7301481252711608,0.06528614076792376,0.8818024451286113,0.03141897220064621,0.8593165043110754,0.0077676269585022955,0.7608658561658461,real-erp,160.0
sub-8,PO7,ASR_offline_13,1.1740867774356396,-0.670524710425404,2.2830548925453394e-05,0.7250373029625632,1.141808319588077,0.14765279183478033,0.5993005696411453,0.04777943402476331,0.697892282199681,0.06676719605806748,0.8478378877791014,0.034782479278099104,0.8015442887728972,0.017736428341085717,0.6872649775040414,real-erp,160.0
sub-8,PO8,ASR_offline_13,0.969872115710356,-0.6368620997931435,2.2890092348044592e-05,0.7382288942269426,1.2075782806330522,0.1384144356996073,0.617964353805456,0.04200008889501543,0.7058299255594632,0.06318181721910825,0.860681736728707,0.03566399231330577,0.8222467597864899,0.019284383841842053,0.7160002582271818,real-erp,160.0
sub-8,Pz,ASR_offline_13,0.6706506661228271,-0.30667827015427157,2.1961326698066202e-05,0.7871650615015062,1.5485147691486039,0.13029027264584334,0.6733291043364673,0.03922714683860996,0.7640597176130455,0.059793952572015856,0.875969552694135,0.027885440474412427,0.8639068702476209,0.005275580056489001,0.7835202270506536,real-erp,160.0
sub-8,C3,ASR_offline_20,-2.051159387874986,-0.8144628552988874,2.09444287767619e-05,0.7243070388426743,0.8479574746945701,0.05717996922407359,0.7755964349116751,0.027055928300581192,0.8777554523835328,0.03467677551598835,0.9019830710190804,0.020653846564260923,0.7877327018202515,0.03720017726899669,0.5751745284720277,real-erp,160.0
sub-8,C4,ASR_offline_20,-2.1549784160366388,-0.6810752576950254,2.1375760829116452e-05,0.7068823295773076,0.8187465505487842,0.06154108532132073,0.7710635748365251,0.029467519546224362,0.8694369524644445,0.0349644532871788,0.8995818305363736,0.02288180051290487,0.7647782486584135,0.053667640378378664,0.5659980019980455,real-erp,160.0
sub-8,C5,ASR_offline_20,0.6357522102765905,-0.5982184987515097,2.2822131336242008e-05,0.6782809513676945,0.7004380181239919,0.06903717626192947,0.7084473558415312,0.02879118895989597,0.8298835781931468,0.03197758799205117,0.8803725577632626,0.023259432281521917,0.761954990941393,0.044318257531219526,0.5954554043654597,real-erp,160.0
sub-8,C6,ASR_offline_20,0.8235265690808905,-0.5922821938684701,2.3220814264886638e-05,0.6545550414460614,0.667723856808828,0.07310914550778552,0.6761006984390304,0.030895417143827597,0.7835080297166094,0.03229663435699213,0.8437538413963549,0.02585494100431545,0.7474446245988239,0.05271762294364482,0.584377437882998,real-erp,160.0
sub-8,CPz,ASR_offline_20,-2.5260954493819487,-0.2703174707931357,1.8457357923932625e-05,0.8787691722230719,1.7632601002330193,0.07376930407505353,0.8240275027996028,0.025569801758425614,0.8861431555218101,0.030614018945899966,0.9303161282122608,0.01627023974314376,0.9252886291256014,0.003735603905214029,0.8685207263984875,real-erp,160.0
sub-8,Cz,ASR_offline_20,0.11434569731562633,-0.07888958720309908,1.7934852445087345e-05,0.9151009789444255,1.8085733988972044,0.03194872121984746,0.8965754673912113,0.011806721169499976,0.9428721092176227,0.015179845957841104,0.9554341639232953,0.007453062662330334,0.9373787622203054,0.00393285229508581,0.8595388426795788,real-erp,160.0
sub-8,F3,ASR_offline_20,1.771713056421097,-1.1513767760507556,2.4879670195523136e-05,0.7217704257149758,0.8887031510996057,0.09465754404601869,0.7269861738896345,0.043740615404783204,0.7742211389599248,0.029774983543600964,0.8191274009576792,0.02886999503347158,0.753972242042444,0.030284477392265613,0.6000838890771377,real-erp,160.0
sub-8,F4,ASR_offline_20,1.3364861578262728,-0.9378042181663083,2.3511893756539744e-05,0.7609462420296356,1.043401631901489,0.09320443053309675,0.7388523280988994,0.03811065396841547,0.7863882733660364,0.026891859207710044,0.850757766164757,0.028998196545445977,0.7985981117865097,0.026943559256322684,0.6835581717872684,real-erp,160.0
sub-8,F7,ASR_offline_20,2.0480959882118968,-1.4376926606130525,2.9303998881454452e-05,0.634078811827083,0.6192232116753074,0.09430878102853643,0.6250302245629635,0.04308776369492567,0.6933230728397478,0.030141053078642725,0.7628521434246297,0.025972865713106925,0.6760872709254957,0.032176421944799125,0.5485357117632014,real-erp,160.0
sub-8,F8,ASR_offline_20,1.7905420344044818,-1.39120384380575,2.957666159378603e-05,0.6620732932486537,0.7116208353088813,0.08603822861846239,0.6451381566137444,0.03775400056533226,0.7007379320617902,0.02980089544869638,0.785833955706021,0.02596883424459606,0.7147694922287257,0.028447874232602987,0.6000902809269002,real-erp,160.0
sub-8,FC3,ASR_offline_20,1.6140608621531591,-1.2520969065138752,2.353986239101191e-05,0.6663165416744167,0.7104706808019433,0.08198428903238066,0.7110648614966316,0.03806349485433015,0.8150580017247244,0.0358367333402017,0.8657539380955529,0.026615875651857423,0.7250838213369079,0.05543998181377225,0.5106264037230224,real-erp,160.0
sub-8,FC4,ASR_offline_20,1.2156482827468211,-1.0242208192792233,2.3094468361054106e-05,0.693688243749486,0.8304095343278929,0.06985522006759275,0.741006777870343,0.032312334695372924,0.8377132258376356,0.03207537416450715,0.88129753553423,0.029458101940450888,0.7349703923638472,0.06314766773526827,0.5616124327563914,real-erp,160.0
sub-8,FCz,ASR_offline_20,0.2916789164218457,-0.2897228736365257,1.8458592694076247e-05,0.8985239699821495,1.765062230302499,0.04594999958056925,0.8519445096716844,0.01991610480942567,0.9232194556604213,0.016591255379679183,0.9447825852756131,0.011311007668197622,0.9270990989001698,0.004766124225690787,0.8313968280987091,real-erp,160.0
sub-8,FP1,ASR_offline_20,2.1058632492205867,-1.3466487132371507,3.640447583381531e-05,0.769619426861977,1.259239007425197,0.10488269340081245,0.7421981480705299,0.05825863843405661,0.7178988826619938,0.024089538243619,0.6556039836657941,0.01835611083961828,0.6540622266037805,0.008208122820066567,0.6844240417424057,real-erp,160.0
sub-8,FP2,ASR_offline_20,1.9286325671261428,-1.3286525018208422,3.6552933001274565e-05,0.7479640298077889,1.2763726357752727,0.11438409781820305,0.7168934272473421,0.05995755590702873,0.703125510263675,0.02393678368952787,0.6633653628999939,0.022578130429312535,0.6794710628323354,0.01351459551249845,0.7186369573824221,real-erp,160.0
sub-8,Fz,ASR_offline_20,0.8054465605867555,-0.5301203353787232,2.0390827690088088e-05,0.8419803538336896,1.6499526491664207,0.09170304847994573,0.7749418648390917,0.04221275396331561,0.8420556613070522,0.027874775592285735,0.8934614948104163,0.019284725141055302,0.8878509774862953,0.006512252660309079,0.7969624202907949,real-erp,160.0
sub-8,O1,ASR_offline_20,0.8681036400263826,-0.45965665298363184,2.18181778247386e-05,0.7955934284162495,1.335268239459469,0.10864529962617762,0.7281961315568931,0.037897234788195566,0.7744101518650324,0.041537594021195355,0.8659320310875791,0.024214569241335315,0.8431856657315285,0.011761775550164026,0.7580233808791794,real-erp,160.0
sub-8,O2,ASR_offline_20,0.8376489417677603,-0.4584236876901729,2.1755425235101106e-05,0.7960922654220669,1.3359417099858173,0.1036515176956111,0.7373104673400471,0.039995245995317015,0.7822879064445011,0.038098564866283685,0.8651183533756934,0.021773076062143584,0.847173168470938,0.011464126204364268,0.7756591631951003,real-erp,160.0
sub-8,Oz,ASR_offline_20,1.3216196565623077,-0.9307185365481172,0.0004889640735789724,0.7895752630412045,1.3405112297059807,0.11661254376176858,0.7196340060668287,0.04686455355517231,0.769625013763511,0.041636497949591664,0.8598717863716536,0.023826560711134547,0.8372200688069187,0.007267095276208156,0.7501562997993755,real-erp,160.0
sub-8,P10,ASR_offline_20,0.5985537229968068,-0.281556765010702,2.2994408968076916e-05,0.7793514932808998,1.0645065993840672,0.0940841548204737,0.7417895636381268,0.039518971064045554,0.7973719919592912,0.029997021160712144,0.8539798087208272,0.02295901340742115,0.8238868345212601,0.011746172384885581,0.7363709203454176,real-erp,160.0
sub-8,P3,ASR_offline_20,1.108100482850764,-0.7589864898709566,2.000194065888735e-05,0.8101165061369535,1.3925488837371067,0.09576372322042484,0.7664230152408492,0.03557189125806214,0.8115704409414144,0.04055522244463923,0.8918356094967627,0.021873580055556115,0.8658472362836772,0.007088944926398697,0.7429549929604667,real-erp,160.0
sub-8,P4,ASR_offline_20,1.1318723599993519,-0.7377757451170226,2.0116327277273924e-05,0.799461807673647,1.3312481262923657,0.1048365936762859,0.7577387031362588,0.03535806614437555,0.8058954655858311,0.04912540163359333,0.8942365237060449,0.024790712648203657,0.8622599145121382,0.012422553376260151,0.743035365305172,real-erp,160.0
sub-8,P7,ASR_offline_20,0.9413987376510443,-0.5156282824353616,2.1796100096063443e-05,0.7754118404339209,1.0665100370767746,0.10292974490030372,0.7471908684184542,0.040136881134987056,0.8048566766726902,0.03705664612411483,0.8728430912443801,0.024338889131326504,0.8479531700078302,0.01467702229984857,0.7327088820859718,real-erp,160.0
sub-8,P8,ASR_offline_20,0.9502093939908846,-0.5937774927127902,2.209710311423446e-05,0.7732238169766023,1.1000711709231552,0.09998011621589892,0.7420902463509149,0.037045354694362126,0.8009735043748132,0.03803889993462478,0.8739703018524778,0.02547227979965976,0.8430101432274612,0.018945107357608904,0.7425781457108914,real-erp,160.0
sub-8,P9,ASR_offline_20,0.338090765982156,0.08459605047601754,2.279971604544052e-05,0.788063848547559,1.0873433209638792,0.09353859935485451,0.7562221766710219,0.039338587167673814,0.8160784191233637,0.029337085618621726,0.8692309884714544,0.022571858947114776,0.8498239375907455,0.010722475803275025,0.7581607519733847,real-erp,160.0
sub-8,PO3,ASR_offline_20,0.808365971179312,-0.4504313474548231,2.0862165343824974e-05,0.8070666613264124,1.5029249810131016,0.10016777854983926,0.7402664814754781,0.03652753492643503,0.7805928679364531,0.045622205523110526,0.8858940075769057,0.022489071780530098,0.8719369350093681,0.005597695590190298,0.782159491911875,real-erp,160.0
sub-8,PO4,ASR_offline_20,0.8065997783698803,-0.4271721422675297,2.0681521535953578e-05,0.8327714652797438,1.5909208332022586,0.09287626950813475,0.7688410167834194,0.03263020842577424,0.8081940500038084,0.04156729781973952,0.8998243379649918,0.018826366166049782,0.8818349153801978,0.005265117034604473,0.7974087265040141,real-erp,160.0
sub-8,PO7,ASR_offline_20,1.1306760410776162,-0.7004100418487929,2.1980433865823022e-05,0.7899539812191068,1.2914911616294182,0.10191212927881882,0.7273378620757444,0.03888156882898766,0.7859706516132476,0.043335498456048706,0.873897910982571,0.021458782328589096,0.83706104425238,0.015232897489314412,0.7329828659708402,real-erp,160.0
sub-8,PO8,ASR_offline_20,0.9709251221655365,-0.7217744795532655,2.2010302238203802e-05,0.800471732245831,1.3626901366497788,0.09639212187153824,0.7450603145993256,0.03496097500630592,0.7908348821687718,0.04137755568516978,0.8812123305690152,0.022855959670029468,0.8509762017022529,0.015312511431735473,0.7631221957028418,real-erp,160.0
sub-8,Pz,ASR_offline_20,0.8227115891247605,-0.6012279177053947,2.1440775353973305e-05,0.8290143122801872,1.709346188036404,0.09094054735057706,0.7617524674802061,0.033407328895884325,0.8174448952334754,0.038524821160921444,0.8840295506565293,0.01717172964004652,0.8763371044168196,0.003390686284313121,0.8157786673061412,real-erp,160.0
sub-8,C3,ASR_online_13,-0.1620095675069359,0.0341944072898188,1.9568463563688503e-06,0.9338646098538814,1.5836155525188602,0.0267730881451599,0.8543722667007255,0.0130570960450973,0.8937333314645194,0.0085038112445179,0.9590503895569384,0.0073914420839105,0.9730941311589558,0.0021792612283659,0.9060973111148912,real-erp,160.0
sub-8,C4,ASR_online_13,0.2579911743932879,-0.2090636565498345,2.314040926433968e-06,0.917707870836759,1.600282084076608,0.056117203162822,0.8345697122427246,0.0093747899706862,0.8589873537086199,0.0165891470923782,0.9451351715503102,0.0268626202170081,0.9744430652208782,0.0032906458827493,0.9262110786812564,real-erp,160.0
sub-8,C5,ASR_online_13,-0.2048487010452415,0.2491496884307293,2.800095819365791e-06,0.904131688645953,1.2464222991199785,0.020358905464308,0.8252260856158188,0.0137481860826931,0.7859442930939187,0.0089865165574392,0.9367622898217396,0.0044404912964255,0.944422343884354,0.0068162884722498,0.9060713490595936,real-erp,160.0
sub-8,C6,ASR_online_13,0.3076584498555528,-0.4528740559113425,2.9093347786030565e-06,0.854401048903912,1.1133620429228177,0.1338815121627747,0.6995968652335689,0.0084065183857961,0.7430747603601529,0.0492360961815144,0.9163461838981972,0.0651259561282293,0.9426548080699776,0.0111129414672348,0.8593620093163816,real-erp,160.0
sub-8,CPz,ASR_online_13,0.1775447348182268,-0.3178032362054472,3.5174798949935416e-06,0.8319893060028996,1.5002109044110885,0.2096635754015848,0.6616923838091341,0.0353564621045334,0.6993896448523045,0.0638679110786258,0.8868844350785363,0.0955917959950777,0.9520124033921188,0.0148474062233478,0.9199207218891712,real-erp,160.0
sub-8,Cz,ASR_online_13,-0.055947553585316,0.1679858154645104,2.255007839800387e-06,0.9297025480237772,1.7302691917402866,0.0563437375002602,0.8313430681471334,0.014719053144726,0.8978946463049877,0.0138551701593495,0.9510649732880936,0.0251853970601724,0.981169644722547,0.0025841171360122,0.9434073401504192,real-erp,160.0
sub-8,F3,ASR_online_13,-2.4110250063761653,4.522311654237115,1.2838779270570197e-05,0.5160853160838854,1.017070693812775,0.4162812588597885,0.3711671608318583,0.1037522051599213,0.1686023972182591,0.1364357613907678,0.5182699304492389,0.148734764428742,0.6516700923721856,0.0273585278803573,0.6327888907367395,real-erp,160.0
sub-8,F4,ASR_online_13,-2.137132795048972,2.18475127822106,8.372908446917405e-06,0.6468843576969835,1.1977788564975986,0.2925267259019238,0.394453790818596,0.0815287731940848,0.3506645292134125,0.0801291209759637,0.6708432228018315,0.1102980105337992,0.8175208203852204,0.0205708211980759,0.796346914137448,real-erp,160.0
sub-8,F7,ASR_online_13,-2.4982493323789923,5.689872010325489,1.4025713253910653e-05,0.525444818176058,0.9510280302812284,0.3794441470784658,0.3878848300968808,0.0940756179431309,0.2154341114452817,0.1363569473993086,0.5546240659062585,0.119369118392106,0.5952847979931851,0.0296424633439204,0.6874001631467277,real-erp,160.0
sub-8,F8,ASR_online_13,-2.198191723370285,2.9378095428377997,8.610014308670343e-06,0.6131183922753565,0.8985191307665007,0.3212499937475183,0.3777777150100335,0.0798665401741827,0.2498109835731429,0.0966502847507078,0.653947592283909,0.117092845351328,0.788033240108305,0.0276403234712994,0.7888069662788836,real-erp,160.0
sub-8,FC3,ASR_online_13,-0.9786986094759909,-0.1564461110490489,6.285460896675295e-06,0.6557722500977665,1.1149573640329131,0.3094051802824987,0.3281938529629917,0.0726112668594935,0.3646168046176282,0.1138685551461139,0.7837776526968702,0.1026883810772565,0.8430960814623756,0.0202369771996346,0.7917784503997783,real-erp,160.0
sub-8,FC4,ASR_online_13,-1.3320075607431368,0.0469427368077965,3.7828101511954953e-06,0.8119604240351017,1.319292999087703,0.147130933634947,0.5567836243224888,0.0515346311986088,0.6810738598406477,0.0350048904590815,0.8643368692888777,0.0526094576874549,0.9361418116918968,0.0079819542898017,0.8799089115092226,real-erp,160.0
sub-8,FCz,ASR_online_13,-0.9135488694199676,-0.0064386994305936,3.765373966358484e-06,0.8497256365021263,1.4935633662624843,0.1109176871281769,0.6122939507548708,0.0478792809663856,0.801865166030521,0.0226282375833981,0.891608518847163,0.03644884086537,0.9470048700426732,0.003961327713023,0.8979035484080434,real-erp,160.0
sub-8,FP1,ASR_online_13,-6.154430062525388,12.70877187102272,4.2053948833885815e-05,0.4944651211261317,0.9463773114892736,0.3819719933178973,0.5528787406782311,0.1201521062684336,0.2433768976396164,0.1175875186024373,0.1072793235485083,0.1241684465231412,0.1352435574211866,0.0200639219238852,0.1636886965734068,real-erp,160.0
sub-8,FP2,ASR_online_13,-5.369588120392182,11.069109467579512,3.1775335968086786e-05,0.4959941942011175,0.9520139929820068,0.3811611369119014,0.526295518531578,0.1181884528858817,0.2025302927028345,0.1138475322606969,0.1199020137197715,0.1274078032198859,0.2301057447087346,0.0217173485454368,0.2742760831368757,real-erp,160.0
sub-8,Fz,ASR_online_13,-1.8740855617260757,2.2459789446238947,8.814111967315757e-06,0.6431003280523631,1.2594728921568747,0.2991212274010282,0.3910960964646054,0.0950648183208714,0.402546112862656,0.0800377325109135,0.678422296969485,0.1067160627897582,0.8089498918924223,0.0173026137794848,0.7721881869054185,real-erp,160.0
sub-8,O1,ASR_online_13,-2.7282427972301355,4.286762780116676,1.061937958970926e-05,0.5508610480433498,0.8572229400711677,0.355423421888567,0.3423315370932643,0.0988422998060191,0.2123797784888156,0.116753986743481,0.5778067115681886,0.115172248178314,0.6617304683642621,0.0246548871607529,0.6491679226946008,real-erp,160.0
sub-8,O2,ASR_online_13,-1.890672456910308,1.9827896684701587,1.1705761927364031e-05,0.7059146968178617,1.0776908502518845,0.1720689198725293,0.478840498570297,0.0615186637299032,0.3846825841422343,0.0468488931688856,0.6477813776872724,0.0528454969011432,0.7137520486610335,0.0108558660725973,0.7264685344161445,real-erp,160.0
sub-8,Oz,ASR_online_13,-2.8078992440262347,5.5408288745363965,1.0816465741324326e-05,0.6940879441408893,1.2223483013693488,0.2018078286678268,0.4705608096719011,0.0717086926868955,0.3973719574418389,0.0562890133735202,0.6463310270915731,0.0599038423071659,0.7219058452552224,0.0139062803002452,0.749745267713272,real-erp,160.0
sub-8,P10,ASR_online_13,-4.928180041025131,8.600890411930873,1.0997442012956444e-05,0.5981579141589438,0.6416643911584249,0.3502260036795762,0.4348508781441259,0.075185238522293,0.2589297764464968,0.1111253323115839,0.591807095112195,0.1348153394149698,0.711310523222432,0.0291000934307294,0.6458525953581894,real-erp,160.0
sub-8,P3,ASR_online_13,-3.438357599304998,8.018978869766151,6.287185446523472e-06,0.669603820706114,1.2595795848481013,0.3496618890959888,0.4184978813847232,0.0533030911844761,0.3110246997814059,0.1415633671546405,0.7604925313915387,0.1347414163547614,0.8463451674043806,0.0200540144021108,0.8245682611921392,real-erp,160.0
sub-8,P4,ASR_online_13,-0.7079674579965944,0.6238794777067467,6.9816480949948025e-06,0.6644039369386956,1.1770276802041522,0.3185413451488368,0.4101630083504026,0.0641758455212314,0.2414866369812881,0.1179830633949125,0.7237629551482606,0.1176297573086458,0.8253354415814651,0.018752678924047,0.8194740369277058,real-erp,160.0
sub-8,P7,ASR_online_13,-4.689365015751653,8.869609795828897,9.42355989167056e-06,0.6370402128235706,0.917624171159556,0.3145740580471268,0.3834379193702669,0.0605010701062698,0.3071477744867747,0.121345637382228,0.7331014667926652,0.1077741209510947,0.7810203146773178,0.0249532296075343,0.7726932192634534,real-erp,160.0
sub-8,P8,ASR_online_13,-0.7722374955476169,-0.1947780513732881,9.156507011853866e-06,0.6366649721300401,1.1408398118847198,0.3128270344267138,0.3875202291918179,0.056537544052789,0.315459563682718,0.1114249332060336,0.7096220540288598,0.1245785625503865,0.817843354103521,0.0202859946175044,0.7763592146162857,real-erp,160.0
sub-8,P9,ASR_online_13,-4.712099332080948,7.300413256879436,2.397019870621036e-05,0.4666302223094711,0.2696678442982559,0.3969084394584155,0.3317087598176921,0.1038644843153953,0.2689514403216158,0.1138060114865858,0.4844002076331495,0.14935537728731,0.4176320102391356,0.0298825663691244,0.4864546809445612,real-erp,160.0
sub-8,PO3,ASR_online_13,-2.0313096282547725,3.4779027737933053,8.515300298766953e-06,0.6528859592647733,1.242816520258898,0.305839848477494,0.385065751128798,0.0637864357080948,0.2802672570261673,0.1208831179201815,0.7360866737178245,0.1034118635499668,0.7894592778093683,0.0177584312992506,0.7746778142604962,real-erp,160.0
sub-8,PO4,ASR_online_13,-0.7382129640439559,-0.1651835474179508,8.328182425642948e-06,0.6338729039815455,1.2268042410204163,0.353917674937129,0.3775316535054841,0.0763123792757214,0.2716146395381115,0.1309282502942797,0.7278648912255814,0.1255699616958279,0.8059413738559362,0.0211070836712999,0.8014437643658285,real-erp,160.0
sub-8,PO7,ASR_online_13,-2.678624234158154,4.242950135052169,1.0575221035927196e-05,0.586668171372782,0.899051994871617,0.3416997072471499,0.3387478650955763,0.0730909536092623,0.2214334425662516,0.1252765145676922,0.6709064003334083,0.1169594508371317,0.7431236996739417,0.0263727882330634,0.7164751941035894,real-erp,160.0
sub-8,PO8,ASR_online_13,-1.0473990167529623,-0.2131651435197472,1.0324940706946852e-05,0.6147436563088899,0.993936846531782,0.3088317515685929,0.3507804732337125,0.0731047067232692,0.2958490118958202,0.0976262535584771,0.6761871986790329,0.117721500366186,0.7880478907874822,0.0203792909206605,0.749350418377817,real-erp,160.0
sub-8,Pz,ASR_online_13,-1.6381423650815092,2.4554795425285545,5.556868667017459e-06,0.7832268759957882,1.5529537861722764,0.2264978968775478,0.5802427540221707,0.0477923829145496,0.5267451343982311,0.0818819216044948,0.830695630362275,0.0826065880395813,0.8987538397068756,0.014217004318922,0.908874879611154,real-erp,160.0
sub-8,C3,ASR_online_20,-0.0657384645795975,0.0106157983023447,1.8329938102397184e-06,0.9420253478173044,1.6462358746767471,0.0245648530852187,0.8789010008202174,0.0100726087860332,0.910499253056029,0.0080225624131862,0.9635966984123314,0.0079690193045538,0.977024829808339,0.0014993374185545,0.9266715226846364,real-erp,160.0
sub-8,C4,ASR_online_20,0.1697555236187389,-0.0907030876757424,2.1671541500361968e-06,0.9280254428191784,1.665043372491746,0.0533898671761543,0.8649427326548842,0.0088573934640893,0.884464785533704,0.0164776905133878,0.9540971287509964,0.0248507375770729,0.9785962391766962,0.0032040456216041,0.936654707392258,real-erp,160.0
sub-8,C5,ASR_online_20,-0.0967686203954283,0.0827970813828563,2.770509376938095e-06,0.9075904872976064,1.292549757082421,0.0192742999379661,0.8186769242115972,0.0118908079585943,0.7847109850153555,0.0069036782223116,0.9202578284010526,0.0061426190988664,0.931780245180212,0.0056628053418062,0.9418876313251126,real-erp,160.0
sub-8,C6,ASR_online_20,0.1764004708229842,-0.3618942900802129,2.761924818656748e-06,0.869608816755398,1.1589557722840595,0.1258425346116942,0.7480767256407226,0.009854796248995,0.7692548185154411,0.047159024172154,0.922842130987944,0.0588111307497269,0.949158405521119,0.0100175834408182,0.8772551592922543,real-erp,160.0
sub-8,CPz,ASR_online_20,0.1282555968517122,-0.3235872559094451,3.329516627093505e-06,0.8509511653861387,1.5758879013712388,0.1987588462398737,0.7137509652419505,0.0384762856399343,0.718479639328422,0.0611073612099185,0.8861414038696112,0.0859927096979429,0.9539797149214432,0.013182489692078,0.929290156303594,real-erp,160.0
sub-8,Cz,ASR_online_20,0.0524002538856853,0.0206396888390374,2.083421425919795e-06,0.940132746964392,1.8017662208386036,0.0532729324013953,0.8626574478229275,0.0126755248541922,0.9179344760384672,0.0135373566466272,0.961435334782722,0.0244502312411492,0.9853793465645604,0.0026098196594265,0.9525412176722888,real-erp,160.0
sub-8,F3,ASR_online_20,-1.606822992697324,3.988043407783072,1.2049719711405105e-05,0.5928182095122209,1.1478756008793534,0.3784218768890056,0.5181633537545294,0.1103266757278855,0.2827897926810288,0.1226265604926961,0.5243322731602783,0.1232140110840336,0.6600218130331661,0.0222546295843901,0.6755411828517929,real-erp,160.0
sub-8,F4,ASR_online_20,-1.393459877644497,1.9827885149912463,7.795855892732558e-06,0.7022291430078584,1.3187235154596764,0.2755825522875598,0.5054918812049107,0.0810405723229598,0.3932082075507626,0.0764744219124047,0.6645713838787046,0.0997539219551509,0.8231001729941676,0.0183136360970443,0.8170227074579973,real-erp,160.0
sub-8,F7,ASR_online_20,-1.6891314927945076,5.100662172744313,1.3183233398921532e-05,0.5981872522662421,1.0706231294425756,0.3502469398588828,0.5302974036753918,0.1041109536849219,0.3378645310047674,0.1227662029799461,0.558006420938265,0.0992557766791712,0.6005914018340197,0.0241140065148434,0.7205245254433479,real-erp,160.0
sub-8,F8,ASR_online_20,-1.415261791615718,2.621912584175368,8.045962325557157e-06,0.6724094656899311,0.9983677978106223,0.3003665629829617,0.4986807509195975,0.0831802841719068,0.3193502326304603,0.0900246210030962,0.6467832774969189,0.1029922543692556,0.7924722094095761,0.024169403438703,0.810607409728398,real-erp,160.0
sub-8,FC3,ASR_online_20,-0.5152799316921115,-0.2454967851055949,5.864256315332269e-06,0.7068044568131748,1.2247726324636166,0.289418503712703,0.4466257307191053,0.0717557634146913,0.4065429182112076,0.1056863105669388,0.7810328148665486,0.0932846120760456,0.8508941253795674,0.0186918176550273,0.827883140498361,real-erp,160.0
sub-8,FC4,ASR_online_20,-0.8464790033504834,-0.1696207443994337,3.451248578742826e-06,0.8446324655105271,1.4221148997161943,0.1393191970223707,0.6393478057226566,0.0465796312513413,0.7086889574370525,0.0341028205115755,0.873165794014581,0.0505403301624538,0.9431393526200732,0.008096415097,0.8961719596872978,real-erp,160.0
sub-8,FCz,ASR_online_20,-0.5141016785355612,-0.1402751989136117,3.398977789838004e-06,0.877919766154674,1.6055000051369566,0.1052739967468666,0.6906354089769426,0.0422058330619013,0.8235560547564131,0.0220081107271367,0.901003955271554,0.0367959200230473,0.9541972955481396,0.0042641329347812,0.9130908497610908,real-erp,160.0
sub-8,FP1,ASR_online_20,-4.153571705255216,9.395291250529985,3.9809351472099e-05,0.56858588622403,1.0833013421759372,0.3491581449591387,0.6592441423755896,0.1321813587087528,0.4018949995164869,0.1077089226213985,0.1956973393266522,0.0952193379578621,0.1470175730068479,0.0140485256711253,0.1874898273544266,real-erp,160.0
sub-8,FP2,ASR_online_20,-3.689608177475282,9.218000021622812,3.005479639268995e-05,0.5711752954307897,1.0916402087756534,0.3459357851258308,0.641033273811533,0.1286180583005772,0.3593643489338435,0.1031701134640768,0.182393396231367,0.0985724335675237,0.2402271228839496,0.0155751797936529,0.301638232167552,real-erp,160.0
sub-8,Fz,ASR_online_20,-1.1736767215461767,1.966172389878091,8.180803341204139e-06,0.7011443688590258,1.389981112807494,0.2800751537781691,0.5048273946366854,0.0927963985579673,0.4351248480049516,0.0755765858759403,0.6727306047585924,0.0964157809268605,0.8153047193174363,0.0152863884174009,0.7943917632838213,real-erp,160.0
sub-8,O1,ASR_online_20,-1.9047935179766016,4.063327758415165,9.975686210297064e-06,0.6173027590920206,0.9562740309469324,0.3330193740771653,0.465971289450884,0.103465378699225,0.2949675322534987,0.1069936593820131,0.5729248187071827,0.1008861115684242,0.6705594297850309,0.0216742244275029,0.6906565028786182,real-erp,160.0
